,Nº,NJ,Denominación,"%
Producción
Total","Cantidad
de
Juicios ","%
(Créditos/
Activos)","%
[(Dispon.+ Invers.) /
Deudas c/Aseg.]","%
[(Dispon.+ Invers. + Inmuebles) /
Deudas c/Aseg.]","%
[(Dispon.+ Invers.+ Inmueb.) /
(Deudas c/Aseg.+ Comp.Técn.)]","% 
(Inversiones + Inmuebles) /
Activos","%
Superávit /
Capital Requerido","[(Dispon.+ Invers.) /
Compromisos Exigibles]",Fecha,Categoría
135,2.0,C,GARANTÍA MUTUAL,0.012449308598749553,1064,6.1489020618089025,496.8462776465099,496.8462776465099,507.7067094728769,89.2789397662631,637.9531941428563,79.29868889162185,06-2018,Transporte Público Pasajeros
136,3.0,C,METROPOL MUTUOS,0.022592664151137348,3443,14.881119466840959,158.9540457438831,158.9540457438831,158.4172454199902,81.58931161096939,51.27589557135918,253.19616213957843,06-2018,Transporte Público Pasajeros
137,4.0,C,MUTUAL RIVADAVIA,0.06248160751861047,7369,15.156246340157528,453.40074468195064,478.37210018848754,444.77452160859264,83.27653577448538,651.6557817101103,154.85415789354263,06-2018,Transporte Público Pasajeros
138,5.0,C,PROTECCIÓN MUTUAL,0.09824438413323867,12951,15.794529427849147,147.47461691471665,151.95655286715717,161.7154467241475,72.9128588440151,77.1345797911639,10.282481992169618,06-2018,Transporte Público Pasajeros
139,1.0,A,ANTICIPAR,0.009359181961151071,0,15.432962308626468,391.0517578413972,789.9742922829141,789.9742922829141,78.06391533632305,22.728055555555557,0.0,06-2018,Seguros de Vida
140,2.0,A,ASV,0.0701651893778443,31,42.46642582613394,279.1310056502479,279.1310056502479,264.88146159336634,36.6275715762836,0.6466681320686545,3.8584150120128315,06-2018,Seguros de Vida
141,3.0,A,BHN VIDA,0.45079466006656776,22,11.295496991030285,0.0,0.0,761.2904197873695,88.20695815383363,323.3574701161066,8.930709543947222,06-2018,Seguros de Vida
142,4.0,A,BINARIA VIDA,0.23576688082302294,21,6.829942484007201,0.0,0.0,169.82002261183015,91.84059567485754,284.72214230789217,40.5683692588321,06-2018,Seguros de Vida
143,5.0,A,BONACORSI,0.017197553379692365,0,13.778200569427218,0.0,0.0,558.0573958123448,60.788469594473405,202.80166558187892,16.439457157200927,06-2018,Seguros de Vida
144,6.0,O,CAJA DE PREVISIÓN,0.010878012848765651,0,3.1360447323479117,0.0,0.0,0.0,95.5922011595196,0.0,0.0,06-2018,Seguros de Vida
145,7.0,A,CERTEZA,0.026080335949745563,0,21.61785357313807,934.3797218457576,934.3797218457576,962.2090023370868,69.33519432262361,239.0351421750919,145.82451387964622,06-2018,Seguros de Vida
146,8.0,A,CRUZ SUIZA,0.012968950383336838,0,48.197805576189545,0.0,0.0,270.87363801869515,38.98589275868391,33.75123333333334,0.0,06-2018,Seguros de Vida
147,9.0,A,DIGNA,0.00015819706976374535,0,4.7760931104485485,0.0,0.0,0.0,94.37841427743786,130.7280888888889,0.0,06-2018,Seguros de Vida
148,10.0,A,FEDERADA,0.0017093874400564354,0,16.231000460773856,0.0,0.0,344.660595715947,83.29426731221193,26.71086153846154,0.0,06-2018,Seguros de Vida
149,11.0,A,HSBC VIDA,0.37401256509220254,136,7.098061741630916,0.0,0.0,114.18065143807054,92.24554877182007,68.90293731501394,148.93213275171212,06-2018,Seguros de Vida
150,12.0,A,INSTITUTO SALTA,0.16543340831059747,11,17.52028465526638,817.8029958243183,933.3482106739376,667.9916316665535,75.07755691821298,211.7985179640042,24.017205723657163,06-2018,Seguros de Vida
151,13.0,A,INTERNACIONAL,0.0,135,3.8870312157366165,355.64237348342147,355.64237348342147,355.64237348342147,95.98139081954237,702.301775,0.0,06-2018,Seguros de Vida
152,14.0,A,MAÑANA,0.15234839727858673,0,49.24855821663051,232.80257901325916,251.16384735511699,449.0806593491443,13.417428350818303,26.96509769112972,5.4552432660618715,06-2018,Seguros de Vida
153,15.0,A,MAPFRE VIDA,0.1589004385432075,212,36.8947191913445,200.92105121440517,200.92105121440517,128.09050356998625,57.87095941193664,75.204869115626,4.941907670642173,06-2018,Seguros de Vida
154,16.0,A,NSA,-9.205855560608236e-06,0,5.379914832477701,0.0,0.0,0.0,93.80318818725138,11.645822222222222,0.0,06-2018,Seguros de Vida
155,17.0,A,OMINT,3.8714967312022653e-07,0,3.2089185085248126,0.0,0.0,0.0,95.4444736286711,20.768958333333334,0.0,06-2018,Seguros de Vida
156,18.0,A,PEUGEOT CITROËN,0.08929740028072551,0,15.36612974183992,377.08343113289067,377.08343113289067,377.08343113289067,84.2094546099887,99.64072451742273,24.314373216561023,06-2018,Seguros de Vida
157,19.0,A,PIEVE,0.0483365427082953,0,8.632268102390322,471.1560836078921,471.1560836078921,222.89265436125572,79.39292415592588,30.813047669171855,0.0,06-2018,Seguros de Vida
158,20.0,A,PLENARIA,0.08148084749042889,0,6.816547307547278,288.4792565803115,292.6510539907985,283.82470059271185,91.85395030849472,172.10782206084016,0.0,06-2018,Seguros de Vida
159,21.0,A,POR VIDA,0.0,0,0.7384284331688692,0.0,0.0,0.0,25.856149078848702,1.5785777777777776,15.766855451971109,06-2018,Seguros de Vida
160,22.0,A,PREVISORA,0.0010096842708326374,0,0.3830844313851846,0.0,0.0,0.0,18.130278978556017,57.564977777777784,91.30902394795386,06-2018,Seguros de Vida
161,23.0,A,PROVINCIA VIDA,0.16209213575171416,6,2.0767555480086406,0.0,0.0,144.23725441953394,97.33557900736133,22.654029316765445,620.5246047335772,06-2018,Seguros de Vida
162,24.0,A,PRUDENTIAL,0.5308651491844628,10,1.7403868365774542,0.0,0.0,112.29377247612253,96.13701276990298,30.209876591447195,67.02783976678188,06-2018,Seguros de Vida
163,25.0,A,SAN GERMAN,0.002319673274777438,0,55.91082072237153,0.0,0.0,0.0,2.350211817445684,0.5768,43.55425833333334,06-2018,Seguros de Vida
164,26.0,A,SAN PATRICIO,0.0,2,2.523422373204942,0.0,0.0,0.0,79.46823098803293,103.20204444444445,0.0,06-2018,Seguros de Vida
165,27.0,A,SANTA LUCIA,0.008246641367162499,0,41.756497118436656,736.5829952642707,0.0,305.26269205036283,55.73759532327182,97.6292888888889,33.76613003716997,06-2018,Seguros de Vida
166,28.0,A,SANTÍSIMA TRINIDAD,0.005780536516020761,0,0.005102904627988229,0.0,0.0,0.0,86.63606867853542,23.507088888888887,0.0,06-2018,Seguros de Vida
167,29.0,A,SEGUNDA PERSONAS,0.20552929697334169,181,37.467085572353284,210.17309711314346,210.17309711314346,114.71512280999501,57.52498579396958,201.15615479822443,613.9940026335704,06-2018,Seguros de Vida
168,30.0,A,SENTIR,0.028405076880244254,0,20.767255129609204,0.0,0.0,0.0,1.2277295472244756,57.39863888888889,0.0,06-2018,Seguros de Vida
169,31.0,A,SMG VIDA,0.2938068658051354,182,9.819607184495933,0.0,0.0,188.4586199042721,83.4137510706184,35.692327525266755,17.431398910187532,06-2018,Seguros de Vida
170,32.0,A,TERRITORIAL VIDA,0.0009543595442113005,0,28.42112689978472,0.0,0.0,0.0,60.33181650306015,47.17671111111111,0.0,06-2018,Seguros de Vida
171,33.0,A,TRES PROVINCIAS,0.06826504810217925,7,64.17176259894399,66.48123275560451,66.48123275560451,92.13077256374366,1.040743694753079,-11.274917434988009,3.0504216055174367,06-2018,Seguros de Vida
172,34.0,E,ZURICH INTERNATIONAL LIFE,0.4539053762434487,37,3.021403436930929,0.0,0.0,104.78966151367513,96.71762231427262,1.3194921708212304,867.5503856644387,06-2018,Seguros de Vida
173,1.0,A,BINARIA RETIRO,0.025378279325842173,50,1.8181185654158036,0.0,0.0,114.8976707803813,97.94505494953317,165.58398394083363,541.479702100657,06-2018,Seguros de Retiro
174,2.0,A,CREDICOOP RETIRO,0.011052614088012294,30,2.9047526569250177,0.0,0.0,122.87949479677664,96.06638711916091,384.7595672670749,86.43497908663242,06-2018,Seguros de Retiro
175,3.0,A,ESTRELLA RETIRO,1.2096857050432865,58,0.9146463194558446,0.0,0.0,106.92902242874973,98.73387131134271,24.64193288158256,271.8948691836005,06-2018,Seguros de Retiro
176,4.0,A,EXPERTA RETIRO,0.0,6,2.2467337333416535,0.0,0.0,145.37542492617249,93.61017217725701,1.7255266666666669,907.6547240895324,06-2018,Seguros de Retiro
177,5.0,A,FED. PATRONAL RETIRO,0.0003194895569139554,1,3.1094758447737925,0.0,0.0,976.8637969198538,91.49362697737995,6.457746666666667,0.0,06-2018,Seguros de Retiro
178,6.0,A,GALICIA RETIRO,2.596038808102043e-05,0,3.819429491542856,0.0,0.0,135.13108939753607,95.40798764480436,22.19255,561.2174142123097,06-2018,Seguros de Retiro
179,7.0,A,HSBC RETIRO,0.09382951883081554,0,2.166880339027238,0.0,0.0,121.22256313112587,97.745617830481,329.82620332455514,47.38922992942892,06-2018,Seguros de Retiro
180,8.0,A,INST. ENTRE RÍOS RETIRO,0.01909544948391974,4,1.2537740364121865,0.0,0.0,132.98779601804148,88.11207056329651,167.65431,0.0,06-2018,Seguros de Retiro
181,9.0,A,METLIFE  RETIRO,0.0027485170393610077,554,4.975894035397445,0.0,0.0,118.07322373614171,94.99725700302751,232.2332657616489,236.6816871166334,06-2018,Seguros de Retiro
182,10.0,A,NACIÓN RETIRO,0.16641497809850117,796,1.141922843700545,0.0,0.0,120.68110437108773,98.58935806399842,262.5567758682391,107.5817459752932,06-2018,Seguros de Retiro
183,11.0,A,ORÍGENES RETIRO,0.1349303032717688,2574,3.1607039545045756,0.0,0.0,105.57870876518814,96.36490284594889,35.17239172580851,124.20607409726189,06-2018,Seguros de Retiro
184,12.0,A,PROYECCIÓN RETIRO,0.0,8,2.3818727404158655,0.0,0.0,129.0830789469142,96.06505559619679,251.01299666666668,0.0,06-2018,Seguros de Retiro
185,13.0,A,SAN CRISTÓBAL RETIRO,0.05285796376408417,55,2.0891700876120383,0.0,0.0,124.84835470800174,97.14208380587476,63.752816593057936,181.03521920969632,06-2018,Seguros de Retiro
186,14.0,A,SEGUNDA RETIRO,0.0625234425266215,2,1.6430374306136573,0.0,0.0,109.15192775304273,97.87787146260523,133.33107595222663,492.7146346345663,06-2018,Seguros de Retiro
187,15.0,A,SMG RETIRO,0.00401298584507294,96,1.2151589585131648,0.0,0.0,137.34052648348694,98.55867005557361,755.6606661331498,129.8386888421039,06-2018,Seguros de Retiro
188,16.0,A,ZURICH RETIRO,0.0,1,1.3403453211711542,0.0,0.0,332.1138018075448,98.11494061887132,18.54043,178.39556033432558,06-2018,Seguros de Retiro
