,Nº,NJ,Denominación,"%
Producción
Total","Cantidad
de
Juicios ","%
(Créditos/
Activos)","%
[(Dispon.+ Invers.) /
Deudas c/Aseg.]","%
[(Dispon.+ Invers. + Inmuebles) /
Deudas c/Aseg.]","%
[(Dispon.+ Invers.+ Inmueb.) /
(Deudas c/Aseg.+ Comp.Técn.)]","% 
(Inversiones + Inmuebles) /
Activos","%
Superávit /
Capital Requerido","[(Dispon.+ Invers.) /
Compromisos Exigibles]",Fecha,Categoría,% Mercado
130,3.0,A,ESTRELLA RETIRO,1.19600443063693,59.0,1.25503689659748,0.0,0.0,104.643068411938,98.1045839911438,10.108585631947,0.0,2016-06,Seguros de Retiro,70.46
131,4.0,A,EXPERTA RETIRO,0.0,7.0,2.8976106659231,0.0,0.0,143.855412690516,94.6342786425617,37.49627,992.031808419545,2016-06,Seguros de Retiro,0.0
132,5.0,A,FED. PATRONAL RETIRO ,0.000318118933907921,1.0,3.14103757441267,0.0,0.0,0.0,92.6385311221052,220.81091,0.0,2016-06,Seguros de Retiro,0.02
133,6.0,A,GALICIA RETIRO,4.70924709510268e-05,16.0,3.43639838035386,0.0,0.0,122.987781790154,94.7508968723702,35.75326,10.0698438578435,2016-06,Seguros de Retiro,0.0
134,7.0,A,HSBC RETIRO,0.0645722685158399,0.0,3.82769575178889,0.0,0.0,120.912715713821,95.3053809904893,210.602900124126,35.7816108063869,2016-06,Seguros de Retiro,3.8
135,8.0,A,INST. ENTRE RÍOS RETIRO,0.0186125070660201,5.0,1.77870731410239,0.0,0.0,137.742432428144,96.6294775162531,413.95341,0.0,2016-06,Seguros de Retiro,1.1
136,9.0,A,METLIFE  RETIRO,0.00255045312744222,652.0,7.18413329897715,0.0,0.0,128.078259004153,92.2816342464553,217.168751508723,132.279719392439,2016-06,Seguros de Retiro,0.15
137,10.0,A,NACIÓN RETIRO,0.159672193652843,1680.0,2.76429584418841,0.0,0.0,116.952831031303,96.7645875328449,247.254691612711,118.850149117346,2016-06,Seguros de Retiro,9.41
138,11.0,A,ORÍGENES RETIRO ,0.106560415645715,2721.0,3.05000434088559,0.0,0.0,107.925634081266,95.9906713730232,62.2029190226978,221.071078824349,2016-06,Seguros de Retiro,6.28
139,12.0,A,PROYECCIÓN RETIRO,0.0,7.0,2.42686439642599,0.0,0.0,136.406450051074,96.5766810140213,690.139082721932,0.0,2016-06,Seguros de Retiro,0.0
140,13.0,A,SAN CRISTÓBAL RETIRO,0.0425556924843675,69.0,3.08105464754927,0.0,0.0,125.437818419737,95.8005325246959,145.218206375094,142.81670295076,2016-06,Seguros de Retiro,2.51
141,14.0,A,SEGUNDA RETIRO,0.0682580023750168,3.0,2.18744725899048,0.0,0.0,109.119288907602,97.43024544346,146.666170563097,0.0,2016-06,Seguros de Retiro,4.02
142,15.0,A,SMG RETIRO ,0.00205275937766123,74.0,2.38084982704175,0.0,0.0,125.277571975311,97.4969511755532,506.687419965129,270.046193354539,2016-06,Seguros de Retiro,0.12
143,16.0,A,ZURICH RETIRO,0.0,0.0,3.45282044764571,0.0,0.0,258.134380156351,85.7935944668002,78.04389,110.825266766794,2016-06,Seguros de Retiro,0.0
144,1.0,A,BINARIA RETIRO,0.0247087430024528,48.0,1.074128418181,0.0,0.0,118.433560626597,98.669647932281,316.798212171213,614.292410564526,2016-03,Seguros de Retiro,1.43
145,2.0,A,CAJA RETIRO,0.0,7.0,3.71460879178624,0.0,0.0,143.089272330478,94.4927113842396,9.26467,389.296490479254,2016-03,Seguros de Retiro,0.0
146,3.0,A,CREDICOOP RETIRO,0.011478573037413,36.0,3.0147704467791,0.0,0.0,123.807814926676,95.9597459212056,464.604027901206,84.0258980664945,2016-03,Seguros de Retiro,0.66
147,4.0,A,ESTRELLA RETIRO,1.21236315777367,58.0,1.06708024122795,0.0,0.0,104.838505698412,98.1441977993644,19.7911291996055,0.0,2016-03,Seguros de Retiro,69.99
148,5.0,A,FED. PATRONAL RETIRO ,0.000325038671898671,1.0,3.02757073522242,0.0,0.0,0.0,94.958145229563,195.81565,0.0,2016-03,Seguros de Retiro,0.02
149,6.0,A,GALICIA RETIRO,4.81783215684209e-05,19.0,4.18319808927859,0.0,0.0,118.719288975589,95.2092562988769,17.9779,356.753495723417,2016-03,Seguros de Retiro,0.0
150,7.0,A,HSBC RETIRO,0.0779378845907425,0.0,3.77570701544592,0.0,0.0,120.506011086387,95.8279022489663,353.881388740831,49.6167246427301,2016-03,Seguros de Retiro,4.5
151,8.0,A,INST. ENTRE RÍOS RETIRO,0.0189383836198995,6.0,4.14697955612317,0.0,0.0,104.668370332117,94.9763376232708,351.03412,538.419866728755,2016-03,Seguros de Retiro,1.09
152,9.0,A,METLIFE  RETIRO,0.00247237078491267,653.0,6.25038363384136,0.0,0.0,120.872284386694,93.7130295298689,190.359671774262,146.380906086067,2016-03,Seguros de Retiro,0.14
153,10.0,A,NACIÓN RETIRO,0.146485045825195,1708.0,2.97871756657489,0.0,0.0,115.889854999622,96.9073836508515,187.759452529845,114.819630667256,2016-03,Seguros de Retiro,8.46
154,11.0,A,ORÍGENES RETIRO ,0.118340128552409,2642.0,4.23023908522356,0.0,0.0,105.873101312971,94.9667020829673,17.1230120722444,108.16070728918,2016-03,Seguros de Retiro,6.83
155,12.0,A,PROYECCIÓN RETIRO,0.0,0.0,2.65864066446145,0.0,0.0,133.033902263471,95.5907657616273,703.622290034295,0.0,2016-03,Seguros de Retiro,0.0
156,13.0,A,SAN CRISTÓBAL RETIRO,0.0460401393532196,72.0,3.0993679310613,0.0,0.0,117.632624054335,96.4795869992078,181.35345359672,173.116171313477,2016-03,Seguros de Retiro,2.66
157,14.0,A,SEGUNDA RETIRO,0.0702766201634077,3.0,2.13631963264128,0.0,0.0,106.267026258871,97.2365522420251,95.7547357751964,455.347220267417,2016-03,Seguros de Retiro,4.06
158,15.0,A,SMG RETIRO ,0.00271494897404622,74.0,2.07423179016147,0.0,0.0,118.60984457162,97.7889348945527,460.188968428543,235.706988921416,2016-03,Seguros de Retiro,0.16
159,16.0,A,ZURICH RETIRO,0.0,0.0,2.33492494111855,0.0,0.0,251.311948393868,97.1824277302675,65.14788,83.3451900579838,2016-03,Seguros de Retiro,0.0
160,1.0,A,BINARIA RETIRO,0.0223787240986856,46.0,0.739405589096826,0.0,0.0,118.544968919004,98.5979344517705,306.099704587545,472.242472339889,2015-12,Seguros de Retiro,1.36
161,2.0,A,CAJA RETIRO,0.0,7.0,2.60523379639464,0.0,0.0,144.081922474456,95.687290154211,1.87698,0.0,2015-12,Seguros de Retiro,0.0
162,3.0,A,CREDICOOP RETIRO,0.0120536167198695,36.0,4.10752879561933,0.0,0.0,122.053309352477,94.6873443652715,485.659431092956,100.671188925409,2015-12,Seguros de Retiro,0.73
163,4.0,A,ESTRELLA RETIRO,1.20052414022831,55.0,0.900894256006312,0.0,0.0,105.740559292099,98.3669094618393,17.9221663769326,0.0,2015-12,Seguros de Retiro,72.73
164,5.0,A,FED. PATRONAL RETIRO ,0.000345329727332579,1.0,2.92081758226799,0.0,0.0,0.0,92.7175005554459,180.8346,0.0,2015-12,Seguros de Retiro,0.02
165,6.0,A,GALICIA RETIRO,5.17109794678296e-05,17.0,3.96405021550732,0.0,0.0,119.2692684684,94.986927125598,15.61207,583.10522327295,2015-12,Seguros de Retiro,0.0
166,7.0,A,HSBC RETIRO,0.0263605474688718,0.0,4.74010206974121,0.0,0.0,120.984000484794,94.9203637280152,325.959548993641,87.849134186839,2015-12,Seguros de Retiro,1.6
167,8.0,A,INST. ENTRE RÍOS RETIRO,0.0187343482771685,5.0,2.44365791193274,0.0,0.0,105.994617545746,96.2754907877282,328.7213,0.0,2015-12,Seguros de Retiro,1.14
168,9.0,A,METLIFE  RETIRO,0.00290081992229104,654.0,6.8762126739339,0.0,0.0,122.997200864205,92.0343976138212,151.652949805715,298.795321335102,2015-12,Seguros de Retiro,0.18
169,10.0,A,NACIÓN RETIRO,0.137749024177358,1726.0,3.00060007422695,0.0,0.0,119.837756698183,96.6050350728041,150.439592090888,140.804135552146,2015-12,Seguros de Retiro,8.35
170,11.0,A,ORÍGENES RETIRO ,0.0998822036987568,2603.0,2.58516980227527,0.0,0.0,108.50034351846,96.3049323507058,67.2264192621539,145.899837191966,2015-12,Seguros de Retiro,6.05
171,12.0,A,PROYECCIÓN RETIRO,0.0,0.0,2.93243518677855,0.0,0.0,122.529209819217,95.6538602448507,489.963794506431,0.0,2015-12,Seguros de Retiro,0.0
172,13.0,A,SAN CRISTÓBAL RETIRO,0.0408467800662974,72.0,4.14367815185864,0.0,0.0,116.331357367082,94.5444550224397,178.68086517485,143.157138564189,2015-12,Seguros de Retiro,2.47
173,14.0,A,SEGUNDA RETIRO,0.084904821068722,3.0,2.17194990021004,0.0,0.0,100.89025835283,97.1630167918618,-43.8537980890447,0.0,2015-12,Seguros de Retiro,5.14
174,15.0,A,SMG RETIRO ,0.00383770381756241,77.0,1.74684686433543,0.0,0.0,116.725131856992,97.7416286233818,414.165410445694,316.921641956803,2015-12,Seguros de Retiro,0.23
175,16.0,A,ZURICH RETIRO,0.0,0.0,3.47139436498367,0.0,0.0,251.256484809357,96.5286056350163,59.7139,78.6092284225245,2015-12,Seguros de Retiro,0.0
176,1.0,A,BINARIA RETIRO,0.0263848834980623,48.0,2.43499835279083,0.0,0.0,118.171180482304,97.2125448647953,279.675901205963,843.907011289613,2015-09,Seguros de Retiro,1.46
177,2.0,A,CAJA RETIRO,0.0,7.0,1.88998534766157,0.0,0.0,146.130517851554,96.6190502972099,24.87135,0.0,2015-09,Seguros de Retiro,0.0
178,3.0,A,CREDICOOP RETIRO,0.014207741887437,35.0,2.8994511478526,0.0,0.0,124.930763528678,96.3170014698927,413.798447460527,15.4132030767175,2015-09,Seguros de Retiro,0.79
179,4.0,A,ESTRELLA RETIRO,1.29260464737578,55.0,0.493348400820718,0.0,0.0,105.536433003478,98.8889674224825,14.5077939208255,0.0,2015-09,Seguros de Retiro,71.73
180,5.0,A,FED. PATRONAL RETIRO ,0.000347517208157003,1.0,5.68506945495487,0.0,0.0,0.0,89.2407015599143,166.18162,0.0,2015-09,Seguros de Retiro,0.02
181,6.0,A,GALICIA RETIRO,5.23768537915073e-05,0.0,2.97511774155036,0.0,0.0,119.204066015398,96.1180471479896,73.75587,233.792359014803,2015-09,Seguros de Retiro,0.0
182,7.0,A,HSBC RETIRO,0.0296634866463836,0.0,5.8269779580924,0.0,0.0,120.297004840855,93.8912279435177,254.072742316427,53.7474118738385,2015-09,Seguros de Retiro,1.65
183,8.0,A,INST. ENTRE RÍOS RETIRO,0.019821919730145,5.0,2.20155854317841,0.0,0.0,104.858528822984,96.9457514905966,273.03897,817.952509848188,2015-09,Seguros de Retiro,1.1
184,9.0,A,METLIFE  RETIRO,0.00385450345434042,652.0,8.21674286561712,0.0,0.0,139.461247159963,90.4317005961426,566.02522204731,164.377744741078,2015-09,Seguros de Retiro,0.21
185,10.0,A,NACIÓN RETIRO,0.151988816830109,1722.0,3.19082062944411,0.0,0.0,117.023273238557,96.1509203579696,162.180979995197,104.585726341221,2015-09,Seguros de Retiro,8.43
186,11.0,A,ORÍGENES RETIRO ,0.136576670772582,2509.0,2.36455510395705,0.0,0.0,106.812590683464,96.4713606205047,15.6439800969746,104.212941263343,2015-09,Seguros de Retiro,7.58
187,12.0,A,PROYECCIÓN RETIRO,0.0,0.0,3.16242802031433,0.0,0.0,110.640988585666,94.6585791197324,194.305925319436,0.0,2015-09,Seguros de Retiro,0.0
188,13.0,A,SAN CRISTÓBAL RETIRO,0.0301897550583108,73.0,3.63480567756074,0.0,0.0,117.147358466395,95.4717753831625,90.8896995442909,185.079627457543,2015-09,Seguros de Retiro,1.68
189,14.0,A,SEGUNDA RETIRO,0.0955141793613631,4.0,2.39114187670251,0.0,0.0,106.686789143582,97.2270577673971,102.254367570781,0.0,2015-09,Seguros de Retiro,5.3
190,15.0,A,SMG RETIRO ,0.000880494840778487,77.0,3.8315957577941,0.0,0.0,116.569761405547,95.9232158334583,341.326382189369,303.415399810811,2015-09,Seguros de Retiro,0.05
191,16.0,A,ZURICH RETIRO,0.0,0.0,6.15557646780722,0.0,0.0,243.184971684432,92.2594581464411,45.44257,77.9677559097756,2015-09,Seguros de Retiro,0.0
192,1.0,A,BINARIA RETIRO,0.0265030201073873,51.0,2.79418511651217,0.0,0.0,115.431839971308,96.4588894375842,225.836681758425,607.395625799423,2015-06,Seguros de Retiro,1.54
193,2.0,A,CAJA RETIRO,0.0,6.0,2.04410142360758,0.0,0.0,144.348047855979,96.5972765932181,16.44074,934.402654288703,2015-06,Seguros de Retiro,0.0
194,3.0,A,CREDICOOP RETIRO,0.011812009693477,39.0,1.2288041560878,0.0,0.0,121.362244665419,97.3678807496216,436.362851164181,102.192452860384,2015-06,Seguros de Retiro,0.69
195,4.0,A,ESTRELLA RETIRO,1.30493043655289,57.0,0.724591010992268,0.0,0.0,105.622699246294,98.5914905843437,28.7589520326325,0.0,2015-06,Seguros de Retiro,75.95
196,5.0,A,FED. PATRONAL RETIRO ,0.000348195734025984,1.0,6.02772633133379,0.0,0.0,0.0,89.9689936446901,157.72551,0.0,2015-06,Seguros de Retiro,0.02
197,6.0,A,GALICIA RETIRO,0.000166875802496321,17.0,2.94499950839644,0.0,0.0,119.118385313262,96.1979353729464,72.81387,0.0,2015-06,Seguros de Retiro,0.01
198,7.0,A,HSBC RETIRO,0.0661177436742837,0.0,5.75217651250254,0.0,0.0,119.734866184146,93.7815464999469,335.512261404263,76.9320466618571,2015-06,Seguros de Retiro,3.85
199,8.0,A,INST. ENTRE RÍOS RETIRO,0.0184196430322932,5.0,1.67825424904617,0.0,0.0,107.002865461391,97.3687810312066,303.82423,0.0,2015-06,Seguros de Retiro,1.07
200,9.0,A,METLIFE  RETIRO,0.00326133510712176,657.0,10.7019161876479,0.0,0.0,129.405733913187,88.7970618699493,484.690613363511,132.670135080007,2015-06,Seguros de Retiro,0.19
201,10.0,A,NACIÓN RETIRO,0.140721224663228,1642.0,3.15063102916191,0.0,0.0,117.157295068836,96.1313874897518,146.707117483175,146.95873566661,2015-06,Seguros de Retiro,8.19
202,11.0,A,ORÍGENES RETIRO ,0.0584159378850486,2437.0,1.99653821945441,0.0,0.0,110.848586206032,96.8336157364129,33.2375208142364,122.47002452769,2015-06,Seguros de Retiro,3.4
203,12.0,A,PROYECCIÓN RETIRO,0.0,0.0,3.0811903638272,0.0,0.0,112.268307805911,95.2818672620078,237.988748864461,0.0,2015-06,Seguros de Retiro,0.0
204,13.0,A,SAN CRISTÓBAL RETIRO,0.0266155761752854,78.0,3.41526562605791,0.0,0.0,116.161163642818,96.0332488750794,167.997842605045,170.899170510447,2015-06,Seguros de Retiro,1.55
205,14.0,A,SEGUNDA RETIRO,0.055947377794076,2.0,2.31950237922696,0.0,0.0,106.539602096479,97.4342841087772,81.2332716881954,0.0,2015-06,Seguros de Retiro,3.26
206,15.0,A,SMG RETIRO ,0.00493598987960554,77.0,2.92148094473967,0.0,0.0,118.163505153516,96.3809824725374,382.871368363011,262.739033913491,2015-06,Seguros de Retiro,0.29
207,16.0,A,ZURICH RETIRO,0.0,0.0,4.69014514220846,0.0,0.0,244.086651282843,95.0797568933221,42.90742,0.0,2015-06,Seguros de Retiro,0.0
208,1.0,A,BINARIA RETIRO,0.0271604530894005,51.0,4.88730259492275,0.0,0.0,116.537058650905,94.5880703297939,191.034852421701,365.50395587772,2015-03,Seguros de Retiro,1.53
209,2.0,A,CAJA RETIRO,0.0,6.0,0.606063339692737,0.0,0.0,144.25977453673,98.3561324552848,52.88122,0.0,2015-03,Seguros de Retiro,0.0
210,3.0,A,CREDICOOP RETIRO,0.0118787989757299,39.0,5.31182710222478,0.0,0.0,120.799166134553,93.6257063897014,380.597475296819,42.1948131858153,2015-03,Seguros de Retiro,0.67
211,4.0,A,ESTRELLA RETIRO,1.34169579439796,59.0,2.46767290902743,0.0,0.0,107.418118529394,96.8135881735475,54.8976984923466,0.0,2015-03,Seguros de Retiro,75.47
212,5.0,A,FED. PATRONAL RETIRO ,0.000353430877145877,1.0,4.60730800814627,0.0,0.0,0.0,88.5725009713305,151.96275,0.0,2015-03,Seguros de Retiro,0.02
213,6.0,A,GALICIA RETIRO,0.000205089456676574,17.0,2.79297474140396,0.0,0.0,119.660634595902,96.5648685314974,67.2698,196.566047129654,2015-03,Seguros de Retiro,0.01
214,7.0,A,HSBC RETIRO,0.0794878226339253,0.0,8.86891067481647,0.0,0.0,121.403794592667,90.9424269264624,311.707306889269,91.8546073538299,2015-03,Seguros de Retiro,4.47
215,8.0,A,INST. ENTRE RÍOS RETIRO,0.0186684546026268,5.0,2.11577613301612,0.0,0.0,107.593228018679,96.7217512135909,219.48031,0.0,2015-03,Seguros de Retiro,1.05
216,9.0,A,METLIFE  RETIRO,0.00362455109704604,726.0,7.05209933511004,0.0,0.0,140.725105201717,92.875191581425,609.094256355832,348.22721984882,2015-03,Seguros de Retiro,0.2
217,10.0,A,NACIÓN RETIRO,0.143474087379318,1649.0,3.90087241269526,0.0,0.0,115.311690792577,95.3777123118233,140.580736741564,116.428951913785,2015-03,Seguros de Retiro,8.07
218,11.0,A,ORÍGENES RETIRO ,0.061715732507853,2293.0,1.51920545752092,0.0,0.0,110.306957874034,97.293755798364,37.3959484197761,81.1925364922726,2015-03,Seguros de Retiro,3.47
219,12.0,A,PROYECCIÓN RETIRO,0.0,0.0,3.30192324869426,0.0,0.0,116.787336921282,94.5612095881476,335.199571401624,0.0,2015-03,Seguros de Retiro,0.0
220,13.0,A,SAN CRISTÓBAL RETIRO,0.0264545369868845,77.0,3.83492494634365,0.0,0.0,115.362093063583,95.2748150269268,115.662582538124,175.217328733442,2015-03,Seguros de Retiro,1.49
221,14.0,A,SEGUNDA RETIRO,0.0606948366759343,2.0,2.15834694306343,0.0,0.0,107.33017864203,97.5339762077616,117.373720965599,0.0,2015-03,Seguros de Retiro,3.41
222,15.0,A,SMG RETIRO ,0.00229607376515003,78.0,2.79839612211943,0.0,0.0,118.19386195839,96.8650292182828,380.605171411029,286.142466820402,2015-03,Seguros de Retiro,0.13
223,16.0,A,ZURICH RETIRO,0.0,0.0,4.46029069273483,0.0,0.0,237.634812312819,94.5806927116417,22.00601,0.0,2015-03,Seguros de Retiro,0.0
224,1.0,A,BINARIA RETIRO,0.0251570518302125,50.0,2.21570095920284,0.0,0.0,115.874894794993,97.5194812248243,253.9491349979495,395.627249132184,2014-12,Seguros de Retiro,1.47
225,2.0,A,CAJA RETIRO,0.0,6.0,0.775066626609698,0.0,0.0,139.790035888574,97.9491974538566,15.481539999999999,0.0,2014-12,Seguros de Retiro,0.0
226,3.0,A,CREDICOOP RETIRO,0.0116443096089891,37.0,1.8800202355259,0.0,0.0,121.473319247578,97.0715423274262,404.6504314657319,89.9699726147737,2014-12,Seguros de Retiro,0.68
227,4.0,A,ESTRELLA RETIRO,1.33201186181409,59.0,0.684617762156744,0.0,0.0,106.653320257628,98.5595218402112,44.776568010285196,0.0,2014-12,Seguros de Retiro,77.9
228,5.0,A,FED. PATRONAL RETIRO ,0.000372329390184481,1.0,3.53987045831658,0.0,0.0,0.0,89.978793850647,137.22838,0.0,2014-12,Seguros de Retiro,0.02
229,6.0,A,GALICIA RETIRO,0.000283695801712861,17.0,2.44922137521964,0.0,0.0,119.911297126405,96.1335513103923,69.88109,781.860904067616,2014-12,Seguros de Retiro,0.02
230,7.0,A,HSBC RETIRO,0.0346845893026287,0.0,4.71521818133349,0.0,0.0,120.401176111934,95.144507671539,318.8725682963719,79.66854487633,2014-12,Seguros de Retiro,2.03
231,8.0,A,INST. ENTRE RÍOS RETIRO,0.0179682169584664,4.0,1.81985487182593,0.0,0.0,109.016861406634,96.7238351400671,233.44295000000002,918.975901627176,2014-12,Seguros de Retiro,1.05
232,9.0,A,METLIFE  RETIRO,0.00345658115302559,810.0,7.07573033120249,0.0,0.0,137.41182632703,92.7571023782277,573.3561241897008,288.051875285969,2014-12,Seguros de Retiro,0.2
233,10.0,A,NACIÓN RETIRO,0.140245413808695,1653.0,3.78415065197937,0.0,0.0,113.947792598526,95.9041049545151,126.08950629523012,138.965800366524,2014-12,Seguros de Retiro,8.2
234,11.0,A,ORÍGENES RETIRO ,0.0532830411801043,2229.0,1.44515818245155,0.0,0.0,110.051967603232,96.6232577797889,23.657385314117246,109.282588804379,2014-12,Seguros de Retiro,3.12
235,12.0,A,PROYECCIÓN RETIRO,0.0,0.0,3.33573915549683,0.0,0.0,112.472054720381,94.9587188887411,253.03048191679872,0.0,2014-12,Seguros de Retiro,0.0
236,13.0,A,SAN CRISTÓBAL RETIRO,0.0283230227228457,78.0,4.12225913012716,0.0,0.0,112.650167581082,95.4439642257714,37.11299405041882,135.784704297467,2014-12,Seguros de Retiro,1.66
237,14.0,A,SEGUNDA RETIRO,0.0593931588990987,2.0,2.16088513920283,0.0,0.0,105.484022937076,97.5823616679206,38.55742332202133,0.0,2014-12,Seguros de Retiro,3.47
238,15.0,A,SMG RETIRO ,0.00310713289518746,77.0,1.89079221167081,0.0,0.0,118.206689847278,97.5531574164665,360.8057114108676,273.573666527476,2014-12,Seguros de Retiro,0.18
239,16.0,A,ZURICH RETIRO,0.0,0.0,2.93097137921043,0.0,0.0,237.24504708582,97.0298693633851,34.23403,0.0,2014-12,Seguros de Retiro,0.0
240,167.0,A,BINARIA RETIRO,0.0261628082023974,49.0,5.05064983980894,0.0,0.0,114.937125252299,94.5561068974735,177.949181688504,492.100963638874,2014-09,Seguros de Retiro,1.47
241,168.0,A,CAJA RETIRO,0.0,6.0,1.29520431595799,0.0,0.0,138.720387087265,98.0419535527428,35.32114,0.0,2014-09,Seguros de Retiro,0.0
242,169.0,A,CREDICOOP RETIRO,0.0126792319058753,37.0,0.613068566651589,0.0,0.0,132.509754598138,98.3104631721147,170.807943465654,86.2943001048978,2014-09,Seguros de Retiro,0.71
243,170.0,A,ESTRELLA RETIRO,1.38834963230095,59.0,1.00306399875736,0.0,0.0,105.696164457191,98.521864153673,19.4634708643334,-825.589867834108,2014-09,Seguros de Retiro,77.85
244,171.0,A,FED. PATRONAL RETIRO ,0.000431711116237266,1.0,4.69817759654826,0.0,0.0,0.0,86.1611510489277,133.651,0.0,2014-09,Seguros de Retiro,0.02
245,172.0,A,GALICIA RETIRO,0.000496549118616074,16.0,3.88459010395075,0.0,0.0,120.223857742425,94.3558540428522,64.42413,423.861528735948,2014-09,Seguros de Retiro,0.03
246,173.0,A,HSBC RETIRO,0.0392101140835965,0.0,7.79174174804879,0.0,0.0,123.838648299925,91.6670712246309,313.744789746754,89.7945020482696,2014-09,Seguros de Retiro,2.2
247,174.0,A,INST. ENTRE RÍOS RETIRO,0.0173956621529978,4.0,1.58590244352684,0.0,0.0,107.799490090664,96.5674520565043,60.68063,0.0,2014-09,Seguros de Retiro,0.98
248,175.0,A,METLIFE  RETIRO,0.00406808429032631,820.0,7.44681048957404,0.0,0.0,157.577739270701,92.0526240747214,873.489279041618,187.132155449944,2014-09,Seguros de Retiro,0.23
249,176.0,A,NACIÓN RETIRO,0.135207411135781,1663.0,3.93408743507934,0.0,0.0,114.774753798779,95.8104386756135,130.283755397183,128.016361360219,2014-09,Seguros de Retiro,7.58
250,177.0,A,ORÍGENES RETIRO ,0.0581571614985562,2097.0,1.61562793957945,0.0,0.0,111.062963076978,96.2946662184983,51.9346030258263,66.461299232936,2014-09,Seguros de Retiro,3.26
251,178.0,A,PROYECCIÓN RETIRO,0.0,0.0,4.13890004147042,0.0,0.0,112.708757622575,94.0525362171062,283.22397528143,0.0,2014-09,Seguros de Retiro,0.0
252,179.0,A,SAN CRISTÓBAL RETIRO,0.0274001979997985,79.0,4.51184748756923,0.0,0.0,120.897599925859,95.1203686737949,94.9762278368236,195.100734974411,2014-09,Seguros de Retiro,1.54
253,180.0,A,SEGUNDA RETIRO,0.0720828677330123,2.0,2.18682051455257,0.0,0.0,107.797122219589,97.4368974425841,78.8667316078264,0.0,2014-09,Seguros de Retiro,4.04
254,181.0,A,SMG RETIRO ,0.00165718030538106,80.0,0.5866342701245,0.0,0.0,126.022818388213,99.3181512859464,423.05846100148,298.27895440142,2014-09,Seguros de Retiro,0.09
255,182.0,A,ZURICH RETIRO,0.0,0.0,5.17063469976561,0.0,0.0,238.361861508426,87.7690237774385,26.83271,0.0,2014-09,Seguros de Retiro,0.0
256,1.0,A,BINARIA RETIRO,0.0258672346915081,50.0,3.2509723242519,0.0,0.0,115.032405082461,96.516074859085,243.697926718841,525.101135487547,2014-06,Seguros de Retiro,1.45
257,2.0,A,CAJA RETIRO,0.0,6.0,1.02564624913342,0.0,0.0,136.089821737931,97.8280474523625,16.35187,0.0,2014-06,Seguros de Retiro,0.0
258,3.0,A,CREDICOOP RETIRO,0.0127999391501419,39.0,0.314175948968104,0.0,0.0,131.513717808588,97.3724875166027,541.230520186579,88.7265249749527,2014-06,Seguros de Retiro,0.72
259,4.0,A,ESTRELLA RETIRO,1.32253653950689,62.0,1.02366638714959,0.0,0.0,107.79073230214,98.3191429186337,69.6427001132062,0.0,2014-06,Seguros de Retiro,74.21
260,5.0,A,FED. PATRONAL RETIRO ,0.000402608772953149,1.0,3.86980645638542,0.0,0.0,0.0,87.2748542137318,115.21762,0.0,2014-06,Seguros de Retiro,0.02
261,6.0,A,GALICIA RETIRO,0.000413668015750036,16.0,3.01815999270783,0.0,0.0,120.63352919848,95.7643286427192,64.91103,316.251344368156,2014-06,Seguros de Retiro,0.02
262,7.0,A,HSBC RETIRO,0.0705778554816391,0.0,3.57936433754787,0.0,0.0,123.670609450452,95.6223259422227,390.036978470906,94.6589929585553,2014-06,Seguros de Retiro,3.96
263,8.0,A,INST. ENTRE RÍOS RETIRO,0.0112318909361805,4.0,1.43854232895707,0.0,0.0,109.554499874655,97.262289883258,47.06211,841.686485840822,2014-06,Seguros de Retiro,0.63
264,9.0,A,METLIFE  RETIRO,0.00467360295218745,826.0,7.26781829697951,0.0,0.0,135.622904169227,92.6152190736379,515.060558043489,145.543980602087,2014-06,Seguros de Retiro,0.26
265,10.0,A,NACIÓN RETIRO,0.14986556292686,1700.0,4.00509707920305,0.0,0.0,112.975009238467,95.3030648491222,84.7946332158189,171.649295873804,2014-06,Seguros de Retiro,8.41
266,11.0,A,ORÍGENES RETIRO ,0.0741957015237668,2045.0,1.23963036444873,0.0,0.0,113.378742322856,96.5227597972674,16.9704913306368,109.211990697864,2014-06,Seguros de Retiro,4.16
267,12.0,A,PROYECCIÓN RETIRO,0.0,0.0,4.53633228395261,0.0,0.0,105.121384459211,93.6056394264933,732.67519,0.0,2014-06,Seguros de Retiro,0.0
268,13.0,A,SAN CRISTÓBAL RETIRO,0.0301125947487294,81.0,4.83212699032915,0.0,0.0,119.229557553215,94.8919648136609,99.6171497408887,221.602001240879,2014-06,Seguros de Retiro,1.69
269,14.0,A,SEGUNDA RETIRO,0.0691415421766665,1.0,1.97575210503574,0.0,0.0,105.446617693167,97.6884267218053,66.4593752879955,0.0,2014-06,Seguros de Retiro,3.88
270,15.0,A,SMG RETIRO ,0.0103261366557144,81.0,0.644262054073559,0.0,0.0,131.841380243693,98.7338979891046,502.2186422119,336.025464706708,2014-06,Seguros de Retiro,0.58
271,16.0,A,ZURICH RETIRO,0.0,2.0,5.20076095197856,0.0,0.0,239.285583846633,92.724011659538,25.61225,0.0,2014-06,Seguros de Retiro,0.0
272,165.0,A,BINARIA RETIRO,0.0262863429537392,51.0,4.00224632803273,0.0,0.0,115.803030629227,95.6092800633669,218.822602232212,392.166713825129,2014-03,Seguros de Retiro,1.47
273,166.0,A,CAJA RETIRO,0.0,6.0,0.903711720162246,0.0,0.0,134.189533607964,97.8155348197866,0.35116,0.0,2014-03,Seguros de Retiro,0.0
